id,creationTimeSeconds,hacker,defender,verdict,problem,judgeProtocol
369645,1510247469,"{'contestId': 888, 'members': [{'handle': 'rayhan50001'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Lazy_noob'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '4', found: '3'\r\n\n\nInput:\naaabbb\r\n\n\nOutput:\n3\n\nAnswer:\n4\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369646,1510247472,"{'contestId': 888, 'members': [{'handle': 'wakax365'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Dalenator'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\na\r\n\n\nOutput:\n1\n\nAnswer:\n1\r\n\n\nTime:\n15\n\nMemory:\n4096\n', 'verdict': 'Unsuccessful hacking attempt'}"
369647,1510247499,"{'contestId': 888, 'members': [{'handle': 'TShT'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Ulugbek_ABDIMANABOV'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Validator \'val.exe\' returns exit code 3 [FAIL Line [name=s] equals to ""100000"", doesn\'t correspond to pattern ""[a-z]{1, 100000}"" (stdin)]', 'verdict': 'Invalid input'}"
369648,1510247521,"{'contestId': 888, 'members': [{'handle': 'Andrew_Emad'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Belonogov'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'D', 'name': 'Almost Identity Permutations', 'type': 'PROGRAMMING', 'rating': 1600, 'tags': ['combinatorics', 'dp', 'math']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Unexpected character #13, but ' ' expected (stdin)]"", 'verdict': 'Invalid input'}"
369649,1510247534,"{'contestId': 888, 'members': [{'handle': 'rumkocodon'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'ahmedsabrygoog'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""6""\r\n\n\nInput:\n8\r\nLLLDRRRR\r\n\n\nOutput:\n6\r\n\n\nAnswer:\n6\r\n\n\nTime:\n0\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369650,1510247557,"{'contestId': 888, 'members': [{'handle': 'wakax365'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'albeXL'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\na\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n1\r\n\n\nTime:\n0\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369651,1510247568,"{'contestId': 888, 'members': [{'handle': 'ifrag'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'bot_vig'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Validator \'val.exe\' returns exit code 3 [FAIL Line [name=s] equals to ""RUDUDRLUURDRDDRLRLLD...sn\'t correspond to pattern ""[LDUR]{88}"" (stdin)]', 'verdict': 'Invalid input'}"
369652,1510247570,"{'contestId': 888, 'members': [{'handle': 'TurboSergikk'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'AleXman111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'D', 'name': 'Almost Identity Permutations', 'type': 'PROGRAMMING', 'rating': 1600, 'tags': ['combinatorics', 'dp', 'math']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Integer parameter [name=k] equals to 5, violates the range [1, 4] (stdin)]"", 'verdict': 'Invalid input'}"
369653,1510247579,"{'contestId': 888, 'members': [{'handle': 'teddybear'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'palayutm'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'D', 'name': 'Almost Identity Permutations', 'type': 'PROGRAMMING', 'rating': 1600, 'tags': ['combinatorics', 'dp', 'math']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Integer parameter [name=n] equals to 2, violates the range [4, 1000] (stdin)]"", 'verdict': 'Invalid input'}"
369654,1510247584,"{'contestId': 888, 'members': [{'handle': 'wakax365'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Fake_Candidate_Master'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\na\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n1\r\n\n\nTime:\n0\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369655,1510247596,"{'contestId': 888, 'members': [{'handle': 'Fake_Candidate_Master'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Sojal'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""2""\r\n\n\nInput:\n4\r\nLULD\r\n\n\nOutput:\n2\r\n\n\nAnswer:\n2\r\n\n\nTime:\n15\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369656,1510247608,"{'contestId': 888, 'members': [{'handle': 'Andrew_Emad'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Belonogov'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'D', 'name': 'Almost Identity Permutations', 'type': 'PROGRAMMING', 'rating': 1600, 'tags': ['combinatorics', 'dp', 'math']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\n1000 1\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n1\r\n\n\nTime:\n0\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369657,1510247612,"{'contestId': 888, 'members': [{'handle': 'artkash7651'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': '_FariD_'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Integer parameter [name=n] equals to 272, violates the range [1, 100] (stdin)]"", 'verdict': 'Invalid input'}"
369658,1510247623,"{'contestId': 888, 'members': [{'handle': 'HockeyCockey16'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'vlad2001'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'A', 'name': 'Local Extrema', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['brute force', 'implementation']}","{'manual': 'false', 'protocol': ""Validator 'v.exe' returns exit code 3 [FAIL Expected EOLN (stdin)]"", 'verdict': 'Invalid input'}"
369659,1510247624,"{'contestId': 888, 'members': [{'handle': 'agarajaev'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Extraordinary01'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '0'\r\n\n\nInput:\nab\r\n\n\nOutput:\n0\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369660,1510247637,"{'contestId': 888, 'members': [{'handle': 'thethong.ngu'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'pqnguyen1996'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""2""\r\n\n\nInput:\nab\r\n\n\nOutput:\n2\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369661,1510247649,"{'contestId': 888, 'members': [{'handle': 'Lantos'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Alexandre_Orekh'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'A', 'name': 'Local Extrema', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['brute force', 'implementation']}","{'manual': 'false', 'protocol': 'Validator \'v.exe\' returns exit code 3 [FAIL Expected integer, but ""php"" found (stdin)]', 'verdict': 'Invalid input'}"
369662,1510247651,"{'contestId': 888, 'members': [{'handle': 'mayankag_12'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'mayankag_12'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Integer parameter [name=n] equals to 0, violates the range [1, 100] (stdin)]"", 'verdict': 'Invalid input'}"
369663,1510247676,"{'contestId': 888, 'members': [{'handle': 'Shahriyor__Ibragimov'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'iaNTU'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'A', 'name': 'Local Extrema', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['brute force', 'implementation']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""0""\r\n\n\nInput:\n5\r\n7 7 7 7 7\r\n\n\nOutput:\n0\r\n\n\nAnswer:\n0\r\n\n\nTime:\n0\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369664,1510247679,"{'contestId': 888, 'members': [{'handle': 'wakax365'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'BiIIy'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\naa\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n1\r\n\n\nTime:\n139\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369665,1510247689,"{'contestId': 888, 'members': [{'handle': 'neko_nyaaaaaaaaaaaaaaaaa'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'neko_nyaaaaaaaaaaaaaaaaa'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'A', 'name': 'Local Extrema', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['brute force', 'implementation']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""0""\r\n\n\nInput:\n3\r\n1 2 3\r\n\n\nOutput:\n0\n\nAnswer:\n0\r\n\n\nTime:\n15\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369666,1510247702,"{'contestId': 888, 'members': [{'handle': 'Srinivas.ch96'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'sergon2002'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'A', 'name': 'Local Extrema', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['brute force', 'implementation']}","{'manual': 'false', 'protocol': 'Validator \'v.exe\' returns exit code 3 [FAIL Expected integer, but ""01"" found (stdin)]', 'verdict': 'Invalid input'}"
369667,1510247712,"{'contestId': 888, 'members': [{'handle': 'ProtectMan3'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Kakatua'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Validator \'val.exe\' returns exit code 3 [FAIL Expected integer, but ""555555555555555555555555555555"" found (stdin)]', 'verdict': 'Invalid input'}"
369668,1510247720,"{'contestId': 888, 'members': [{'handle': 'artkash7651'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': '_FariD_'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""98""\r\n\n\nInput:\n100\r\nDRULLDRUDRULLDRUDRULDRULDRULDULDRULDRULDRULDRULDRUDRULDRULDRULDRULDRULDRULDRULDRULDRULDRULDRULDRULDD\r\n\n\nOutput:\n98\r\n\n\nAnswer:\n98\r\n\n\nTime:\n31\n\nMemory:\n42934272\n', 'verdict': 'Unsuccessful hacking attempt'}"
369669,1510247733,"{'contestId': 888, 'members': [{'handle': 'Akulyat'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'cxrost'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Validator \'val.exe\' returns exit code 3 [FAIL Line [name=s] equals to ""aaaaaaaaaaaaaaaaaaaa...orrespond to pattern ""[a-z]{1, 100000}"" (stdin)]', 'verdict': 'Invalid input'}"
369670,1510247769,"{'contestId': 888, 'members': [{'handle': 'neko_nyaaaaaaaaaaaaaaaaa'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'neko_nyaaaaaaaaaaaaaaaaa'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Integer parameter [name=n] equals to 0, violates the range [1, 100] (stdin)]"", 'verdict': 'Invalid input'}"
369671,1510247791,"{'contestId': 888, 'members': [{'handle': 'wakax365'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'giorgi_giunashvili'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\nz\r\n\n\nOutput:\n1\n\nAnswer:\n1\r\n\n\nTime:\n0\n\nMemory:\n4096\n', 'verdict': 'Unsuccessful hacking attempt'}"
369672,1510247800,"{'contestId': 888, 'members': [{'handle': 'wakax365'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'kouyou_NeverAC'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'A', 'name': 'Local Extrema', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['brute force', 'implementation']}","{'manual': 'false', 'protocol': 'Validator \'v.exe\' returns exit code 3 [FAIL Expected integer, but ""z"" found (stdin)]', 'verdict': 'Invalid input'}"
369673,1510247851,"{'contestId': 888, 'members': [{'handle': 'enigmaavkm'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'enigmaavkm'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""9""\r\n\n\nInput:\naaadjhvsdaschsvdsvgsvashdfhscdhfcvdhc\r\n\n\nOutput:\n9\r\n\n\nAnswer:\n9\r\n\n\nTime:\n0\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369674,1510247864,"{'contestId': 888, 'members': [{'handle': 'Mikaeel'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'AliTavassoly'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\na\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n1\r\n\n\nTime:\n0\n\nMemory:\n0\n', 'verdict': 'Unsuccessful hacking attempt'}"
369675,1510247867,"{'contestId': 888, 'members': [{'handle': 'Carson'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'uwi'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'D', 'name': 'Almost Identity Permutations', 'type': 'PROGRAMMING', 'rating': 1600, 'tags': ['combinatorics', 'dp', 'math']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Integer parameter [name=n] equals to 2, violates the range [4, 1000] (stdin)]"", 'verdict': 'Invalid input'}"
369676,1510247875,"{'contestId': 888, 'members': [{'handle': 'TShT'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'rsFalse'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Validator \'val.exe\' returns exit code 3 [FAIL Line [name=s] equals to ""100000"", doesn\'t correspond to pattern ""[a-z]{1, 100000}"" (stdin)]', 'verdict': 'Invalid input'}"
369677,1510247887,"{'contestId': 888, 'members': [{'handle': 'ProtectMan3'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Kakatua'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Integer parameter [name=n] equals to 101, violates the range [1, 100] (stdin)]"", 'verdict': 'Invalid input'}"
369678,1510247900,"{'contestId': 888, 'members': [{'handle': 'wakax365'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Easy_is_Boring'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\nz\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n1\r\n\n\nTime:\n15\n\nMemory:\n8019968\n', 'verdict': 'Unsuccessful hacking attempt'}"
369679,1510247933,"{'contestId': 888, 'members': [{'handle': 'TShT'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'TravellingSalesman'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""148""\r\n\n\nInput:\nhahbalvrepyiaoetbwalulfqsslivomvphaukduyfeihabrwmkxycypbrvtaywabidrmuonaujyhslcaveaedvdbwgvfkajhcyelxqichpqufcaqrlpravaykbseovopxiqtrgrxbacjlupwbsemvpkhkbfilukwjgmaejepklstaaqxlvqhfvtevsagrrdxiwnntxjopswxfmlsuvemufkatllqsapmhpvfxwasweptatwflbhcknwobgxirnhdbgwqkfwhjbanfsmeicvsdlscramhiufkasjacytafksnduhisvapgtoeljesfrapxgmfdbqtmxlfyyyfhjitffeversuostbyjqsxpocgbpdlqqiicqrtphjpcsagvgyuwnqwpovkfmaevfamrbottvpknqwynxgqugtucudyjduibblvachgltrhqsbyvoyalgmpfortinkvibwyjqioncdwwalifrwaifxladirslbjethvctvfvyysmnytuk...\n\nOutput:\n148\r\n\n\nAnswer:\n148\r\n\n\nTime:\n30\n\nMemory:\n245760\n', 'verdict': 'Unsuccessful hacking attempt'}"
