contestId,index,solvedCount
139,A,31953
138,E,174
138,D,499
138,C,875
138,B,1039
138,A,2398
137,E,1250
137,D,1529
137,C,7268
137,B,13807
137,A,7262
136,B,4904
136,A,121515
135,E,309
135,D,303
135,C,1353
135,B,2385
135,A,7673
134,C,477
134,B,2088
134,A,4073
133,B,8852
133,A,107963
132,E,534
132,D,618
132,C,2363
132,B,663
132,A,2793
131,F,652
131,E,1867
131,D,4727
131,C,11292
131,B,7080
131,A,87569
130,J,341
130,I,168
130,H,610
130,G,285
130,F,279
130,E,297
130,D,394
130,C,503
130,B,536
130,A,1654
129,B,12447
129,A,23025
128,E,99
128,D,1153
128,C,2996
128,B,2613
128,A,3226
127,B,9001
127,A,11354
126,E,88
126,D,842
126,C,745
126,B,19977
126,A,1439
125,E,1105
125,D,417
125,C,935
125,B,3000
125,A,2755
124,B,3995
124,A,39104
123,E,726
123,D,1234
123,C,617
123,B,1137
123,A,3652
122,B,12437
122,A,127013
121,E,1752
121,D,278
121,C,1289
121,B,2590
121,A,9336
120,J,941
120,I,306
120,H,1422
120,G,690
120,F,3676
120,E,2747
120,D,1943
120,C,3697
120,B,3458
120,A,4871
119,E,97
119,D,511
119,C,961
119,B,1081
119,A,27647
118,E,6835
118,D,17750
118,C,2614
118,B,30516
118,A,198202
117,E,352
117,D,342
117,C,2672
117,B,1618
117,A,2032
116,B,13853
116,A,147097
115,E,1671
115,D,409
115,C,601
115,B,2630
115,A,35379
114,B,3751
114,A,14255
113,E,120
113,D,689
113,C,1247
113,B,2856
113,A,2311
112,B,4231
112,A,233396
111,E,67
111,D,789
111,C,1396
111,B,3721
111,A,4817
110,B,10292
110,A,161386
109,E,103
109,D,816
109,C,3644
109,B,1559
109,A,17901
108,B,2487
108,A,9435
107,E,140
107,D,433
107,C,395
107,B,3542
107,A,5161
106,E,878
106,D,1369
106,C,6076
106,B,6167
106,A,7667
105,E,193
105,D,140
105,C,346
105,B,821
105,A,1846
104,A,15579
103,E,889
103,D,2142
103,C,966
103,B,9063
103,A,6038
102,B,27412
102,A,3053
101,E,519
101,D,703
101,C,708
101,B,2648
101,A,3893
100,J,64
100,I,356
100,H,81
100,G,126
100,F,137
100,E,277
100,D,310
100,C,545
100,B,549
100,A,944
99,B,3016
99,A,6786
98,E,484
98,D,186
98,C,313
98,B,131
98,A,1219
97,E,384
97,D,249
97,C,305
97,B,867
97,A,267
96,B,15873
96,A,163520
95,E,1550
95,D,429
95,C,2840
95,B,1255
95,A,1689
94,B,4730
94,A,10750
93,E,503
93,D,357
93,C,426
93,B,924
93,A,1968
92,B,4906
92,A,19185
91,E,611
91,D,277
91,C,899
91,B,6907
91,A,3638
90,B,5373
90,A,4785
89,E,102
89,D,241
89,C,625
89,B,527
89,A,1486
88,B,4756
88,A,3848
87,E,611
87,D,914
87,C,1400
87,B,1156
87,A,5426
86,E,191
86,D,14099
86,C,735
86,B,417
86,A,1433
85,E,988
85,D,2070
85,C,546
85,B,984
85,A,1803
84,C,1723
84,A,15271
83,E,482
83,D,895
83,C,436
83,B,1713
83,A,6305
82,E,218
82,D,2071
82,C,814
82,B,2069
82,A,30507
81,E,354
81,D,657
81,C,1674
81,B,1961
81,A,11207
80,B,4473
80,A,55337
79,E,138
79,D,1203
79,C,1821
79,B,7359
79,A,4121
78,E,594
78,D,333
78,C,1897
78,B,13818
78,A,13178
77,E,381
77,D,332
77,C,1041
77,B,2667
77,A,1784
76,F,648
76,E,1726
76,D,2091
76,C,317
76,B,753
76,A,1634
75,E,280
75,D,1837
75,C,13023
75,B,3333
75,A,26560
74,E,155
74,D,373
74,C,1290
74,B,1555
74,A,5230
73,F,81
73,E,365
73,D,643
73,C,2138
73,B,510
73,A,1381
72,I,465
72,H,269
72,G,2350
72,F,120
72,E,173
72,D,76
72,C,931
72,B,108
72,A,187
71,E,752
71,D,658
71,C,6611
71,B,4610
71,A,399610
70,E,505
70,D,1008
70,C,582
70,B,1788
70,A,3310
69,E,4458
69,D,1015
69,C,594
69,B,3294
69,A,170639
68,E,72
68,D,477
68,C,311
68,B,4737
68,A,4983
67,E,318
67,D,1502
67,C,689
67,B,780
67,A,2140
66,E,767
66,D,3202
66,C,1082
66,B,20831
66,A,6478
65,E,94
65,D,433
65,C,789
65,B,1394
65,A,1828
64,I,90
64,H,116
64,G,122
64,F,182
64,E,245
64,D,290
64,C,341
64,B,1022
64,A,3208
63,E,768
63,D,1272
63,C,1746
63,B,4865
63,A,11758
62,E,236
62,D,375
62,C,253
62,B,1296
62,A,3470
61,E,11567
61,D,6659
61,C,722
61,B,3896
61,A,114469
60,E,328
60,D,460
60,C,569
60,B,4714
60,A,3675
59,E,3619
59,D,640
59,C,2120
59,B,7006
59,A,182978
58,E,395
58,D,736
58,C,2047
58,B,12313
58,A,133428
57,E,264
57,D,343
57,C,2741
57,B,1025
57,A,2936
56,E,2438
56,D,1665
56,C,1173
56,B,3750
56,A,8770
55,E,709
55,D,3969
55,C,1662
55,B,2901
55,A,3501
54,E,194
54,D,551
54,C,1358
54,B,778
54,A,2096
53,E,1021
53,D,2061
53,C,6552
53,B,1417
53,A,5162
52,C,9227
52,B,2087
52,A,8945
51,F,651
51,E,413
51,D,482
51,C,2056
51,B,877
51,A,1844
50,E,365
50,D,640
50,C,778
50,B,5749
50,A,255940
49,E,679
49,D,1925
49,C,1698
49,B,2505
49,A,13589
48,H,153
48,G,277
48,F,161
48,E,594
48,D,2574
48,C,787
48,B,2723
48,A,6311
47,E,375
47,D,783
47,C,793
47,B,14243
47,A,15385
46,G,119
46,F,332
46,E,965
46,D,990
46,C,2493
46,B,3720
46,A,8854
45,J,952
45,I,2509
45,H,194
45,G,1055
45,F,147
45,E,553
45,D,1708
45,C,925
45,B,285
45,A,6875
44,J,577
44,I,196
44,H,1760
44,G,411
44,F,68
44,E,5265
44,D,718
44,C,3517
44,B,2031
44,A,11757
43,E,397
43,D,1097
43,C,4316
43,B,17229
43,A,58035
42,E,209
42,D,414
42,C,489
42,B,957
42,A,2870
41,E,1982
41,D,2457
41,C,3790
41,B,4077
41,A,152096
40,E,686
40,D,142
40,C,253
40,B,1180
40,A,4087
39,K,86
39,J,3017
39,I,143
39,H,2793
39,G,130
39,F,1594
39,E,887
39,D,4047
39,C,612
39,B,2704
39,A,716
38,H,313
38,G,711
38,F,393
38,E,2621
38,D,500
38,C,2263
38,B,3574
38,A,21794
37,E,630
37,D,423
37,C,1744
37,B,966
37,A,24808
36,E,540
36,D,714
36,C,340
36,B,1528
36,A,3047
35,E,756
35,D,3392
35,C,7025
35,B,1029
35,A,6867
34,E,593
34,D,5269
34,C,4303
34,B,54079
34,A,30612
33,E,131
33,D,1225
33,C,3043
33,B,4667
33,A,4166
32,E,344
32,D,1294
32,C,2188
32,B,65873
32,A,12834
31,E,1118
31,D,1048
31,C,1840
31,B,4369
31,A,10483
30,E,751
30,D,457
30,C,1986
30,B,1210
30,A,3516
29,E,935
29,D,2506
29,C,5089
29,B,3003
29,A,7192
28,E,94
28,D,622
28,C,1064
28,B,4769
28,A,806
27,E,4287
27,D,2572
27,C,2823
27,B,5417
27,A,20657
26,E,381
26,D,809
26,C,867
26,B,20048
26,A,32479
25,E,2540
25,D,11728
25,C,6441
25,B,9833
25,A,88432
24,E,911
24,D,2007
24,C,1268
24,B,1800
24,A,5317
23,E,637
23,D,339
23,C,1440
23,B,3403
23,A,5480
22,E,1686
22,D,2793
22,C,3189
22,B,4273
22,A,22815
21,D,922
21,C,2169
21,B,1372
21,A,1890
20,C,34132
20,B,3974
20,A,6311
19,E,2014
19,D,2493
19,C,1113
19,B,4916
19,A,2807
18,E,1107
18,D,1084
18,C,13425
18,B,2165
18,A,6143
17,E,1609
17,D,1106
17,C,946
17,B,5012
17,A,17036
16,E,5296
16,D,1638
16,C,4834
16,B,18372
16,A,14694
15,E,591
15,D,773
15,C,2364
15,B,1481
15,A,3961
14,E,1737
14,D,4640
14,C,3431
14,B,7167
14,A,10834
13,E,6241
13,D,669
13,C,4748
13,B,1009
13,A,7927
12,E,1246
12,D,2372
12,C,6315
12,B,8677
12,A,13373
11,E,372
11,D,5034
11,C,621
11,B,4805
11,A,13633
10,E,841
10,D,4565
10,C,1473
10,B,1803
10,A,7302
9,E,1054
9,D,3941
9,C,13112
9,B,5569
9,A,58376
8,E,700
8,D,534
8,C,3638
8,B,4411
8,A,5985
7,E,725
7,D,3810
7,C,4706
7,B,2630
7,A,7299
6,E,3354
6,D,2033
6,C,14493
6,B,13253
6,A,20201
5,E,2179
5,D,1735
5,C,14324
5,B,6007
5,A,9849
4,D,10522
4,C,86204
4,B,25533
4,A,547274
3,D,3439
3,C,7442
3,B,4640
3,A,19651
2,C,1784
2,B,11101
2,A,26939
1,C,5778
1,B,23150
1,A,269598
